Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
26837867,"Galway (30,000 B.C. Chronicles #4)",Matthew Thayer,"Thayer, Matthew",,"=""""","=""""",5,4.39,Matthew Thayer,Kindle Edition,338,2015,2015,2021/01/02,2020/12/27,,,read,,,,1,0
19074066,"Gibraltar (30,000 B.C. Chronicles #3)",Matthew Thayer,"Thayer, Matthew",,"=""""","=""""",5,4.35,Matthew Thayer,Kindle Edition,352,2013,2013,2020/12/27,2020/12/24,,,read,,,,1,0
18874600,"Tuscany (30,000 B.C. Chronicles #2)",Matthew Thayer,"Thayer, Matthew",,"=""""","=""""",4,4.35,Smashwords Edition,ebook,386,2012,2012,2020/12/24,2020/12/20,,,read,,,,1,0
13606015,"Bordeaux (30,000 B.C. Chronicles #1)",Matthew Thayer,"Thayer, Matthew",,"=""""","=""""",3,3.98,Matthew Thayer,Kindle Edition,360,2012,2012,2020/12/20,2020/12/13,,,read,,,,1,0
774928,"Rendezvous with Rama (Rama, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""0553287893""","=""9780553287899""",2,4.11,Spectra,Paperback,245,1990,1973,,2007/10/08,,,read,,,,1,0
50491531,Delivered to the Ground,Mark Murphy Harms,"Harms, Mark Murphy",,"=""""","=""""",4,4.52,ByProduct,Kindle Edition,,2020,,2020/12/13,2020/12/10,,,read,,,,1,0
44583502,The Gameshouse,Claire North,"North, Claire",,"=""""","=""""",4,3.97,Orbit,Kindle Edition,449,2019,2019,2020/12/10,2020/11/29,,,read,,,,1,0
35296350,"The Protector (Men of the North, #1)",Elin Peer,"Peer, Elin",,"=""""","=""""",3,3.83,,Kindle Edition,327,2017,2017,2020/11/29,2020/09/12,,,read,,,,1,0
33613486,Destiny (New Earth #4),Matthew Mather,"Mather, Matthew",Lucas Bale,"=""""","=""""",3,4.18,Matthew Mather ULC,Kindle Edition,263,2017,2017,2020/11/26,2020/09/18,,,read,,,,1,0
8154569,Transition,Iain Banks,"Banks, Iain",,"=""""","=""""",4,3.86,,Kindle Edition,433,,2009,2020/11/23,2020/11/15,,,read,,,,1,0
15774215,Clovenhoof (Clovenhoof #1),Heide Goody,"Goody, Heide",Iain  Grant,"=""""","=""""",3,3.94,Pigeon Park Press,Kindle Edition,374,2012,2012,2020/11/14,2020/11/14,,,read,,,,1,0
55423083,"Wintersteel (Cradle, #8)",Will Wight,"Wight, Will",,"=""""","=""""",4,4.72,Hidden Gnome Publishing,Paperback,540,2020,2020,2020/10/27,2020/10/14,,,read,,,,1,0
45452100,The Pursuit of William Abbey,Claire North,"North, Claire",,"=""""","=""""",5,3.72,Orbit,Kindle Edition,432,2019,2019,2020/10/11,2020/10/11,,,read,,,,1,0
33401457,Resistance (Nomad #3),Matthew Mather,"Mather, Matthew",Lucas Bale,"=""""","=""""",3,4.08,Matthew Mather ULC,Kindle Edition,281,2016,2016,2020/09/18,2020/09/15,,,read,,,,1,0
40873981,"Sanctuary (Nomad, #2)",Matthew Mather,"Mather, Matthew",,"=""""","=""""",4,4.03,Matthew Mather ULC,Kindle Edition,282,2016,2015,2020/09/15,2020/09/14,,,read,,,,1,0
26103749,"Nomad (Nomad, #1)",Matthew Mather,"Mather, Matthew",,"=""""","=""""",3,3.83,Matthew Mather ULC,Kindle Edition,342,2015,2015,2020/09/14,2020/09/12,,,read,,,,1,0
50521478,"Out of Hours (Oddjobs, #4)",Heide Goody,"Goody, Heide",Iain  Grant,"=""""","=""""",5,4.31,Pigeon Park Press,Kindle Edition,360,2020,2020,2020/09/12,2020/09/12,,,read,,,,1,0
49635218,"You Only Live Once (Oddjobs, #3)",Heide Goody,"Goody, Heide",Iain Grant,"=""""","=""""",5,4.35,Pigeon Park Press,Kindle Edition,416,2020,2020,2020/09/09,2020/09/09,,,read,,,,1,0
35522551,This time it's Personnel (Oddjobs #2),Heide Goody,"Goody, Heide",Iain  Grant,"=""""","=""""",4,4.37,Pigeon Park Press,Kindle Edition,517,2017,2017,2020/09/06,2020/09/06,,,read,,,,1,0
30519186,Oddjobs (Oddjobs #1),Heide Goody,"Goody, Heide",Iain  Grant,"=""""","=""""",4,4.01,Pigeon Park Press,Kindle Edition,296,2016,2016,2020/09/04,2020/09/01,,,read,,,,1,0
50190168,"The Lost Colony (The Long Winter, #3)",A.G. Riddle,"Riddle, A.G.",,"=""""","=""""",4,4.16,Legion Books,Kindle Edition,380,2019,2019,2020/09/01,2020/08/29,,,read,,,,1,0
49973863,"The Solar War (The Long Winter, #2)",A.G. Riddle,"Riddle, A.G.","Edoardo Ballerini, Amanda Leigh Cobb","=""""","=""""",4,4.26,Legion,Kindle Edition,470,2019,2019,2020/08/29,2020/08/26,,,read,,,,1,0
25410675,Abandon,Blake Crouch,"Crouch, Blake",,"=""""","=""""",0,3.74,Thomas & Mercer,Kindle Edition,521,2015,2009,,2020/06/18,abandoned,abandoned (#17),abandoned,,,,0,0
43720168,"Winter World (The Long Winter, #1)",A.G. Riddle,"Riddle, A.G.",,"=""""","=""""",4,4.14,Legion Books,Kindle Edition,418,2019,2019,2020/08/26,2020/08/23,,,read,,,,1,0
10881616,"First Contact (In Her Name: The Last War, #1)",Michael R. Hicks,"Hicks, Michael R.",,"=""""","=""""",3,4.07,Imperial Guard Publishing,Kindle Edition,392,2009,2009,2020/08/23,2019/12/11,,,read,,,,1,0
32163684,Portal of a Thousand Worlds,Dave Duncan,"Duncan, Dave",,"=""""","=""""",4,3.79,Open Road Media Sci-Fi & Fantasy,Kindle Edition,450,2017,2017,2020/08/19,2020/08/19,,,read,,,,1,0
45199076,"The Goblin Emperor (The Goblin Emperor, #1)",Katherine Addison,"Addison, Katherine",,"=""""","=""""",4,4.07,Tor Books,Kindle Edition,449,2014,2014,2020/08/12,2020/07/30,,,read,,,,1,0
6640566,"Sourcery (Discworld, #5)",Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",3,3.90,HarperCollins,Kindle Edition,289,2009,1988,2020/07/30,2020/07/25,,,read,,,,1,0
5280985,"Wyrd Sisters (Discworld, #6; Witches #2)",Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",5,4.14,HarperCollins e-books,Kindle Edition,361,2009,1988,2020/07/25,2020/07/16,,,read,,,,1,0
6567830,"Equal Rites (Discworld, #3)",Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",4,4.04,HarperCollins e-books,Kindle Edition,277,2009,1987,2020/07/14,2020/07/14,,,read,,,,1,0
53241839,"Of Kings and Killers (The Elder Empire: Sea, #3)",Will Wight,"Wight, Will",,"=""""","=""""",4,4.29,Hidden Gnome Publishing,Kindle Edition,414,2020,2020,2020/07/14,2020/07/05,,,read,,,,1,0
53241848,"Of Killers and Kings (The Elder Empire: Shadow, #3)",Will Wight,"Wight, Will",,"=""""","=""""",4,4.28,Hidden Gnome Publishing,Kindle Edition,393,2020,2020,2020/07/05,2020/05/08,,,read,,,,1,0
645180,Soon I Will Be Invincible,Austin Grossman,"Grossman, Austin",,"=""0375424865""","=""9780375424861""",3,3.67,Pantheon Books,Hardcover,287,2007,2007,2020/06/23,2015/03/20,,,read,,,,1,0
53368275,The Road,Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",5,3.98,Vintage,Kindle Edition,324,2007,2006,2020/06/18,2020/06/14,,,read,,,,1,0
1473067,Linguistics: A Very Short Introduction,Peter Hugoe Matthews,"Matthews, Peter Hugoe",,"=""0192801481""","=""9780192801487""",5,3.28,"Oxford University Press, USA",Paperback,152,2003,2003,2020/06/14,2020/06/14,,,read,,,,1,0
19847968,The Spy Who Came in from the Cold,John le Carré,"Carré, John le",,"=""""","=""""",4,4.07,Penguin Books,Kindle Edition,213,2012,1963,2020/06/13,2020/06/08,,,read,,,,1,0
2403182,Prehistory: The Making Of The Human Mind,Colin Renfrew,"Renfrew, Colin",,"=""0297851209""","=""9780297851202""",4,3.74,George Weidenfeld & Nicholson,Hardcover,254,2008,2007,2020/06/09,2020/06/03,,,read,,,,1,0
264288,"After the Ice: A Global Human History, 20,000-5000 BC",Steven Mithen,"Mithen, Steven",,"=""0674019997""","=""9780674019997""",5,4.09,Harvard University Press,Paperback,622,2006,2003,2020/06/03,2020/05/09,,,read,,,,1,0
9943269,Practical Insight Meditation,Mahasi Sayadaw,"Sayadaw, Mahasi",,"=""0913300012""","=""9780913300015""",0,4.46,Unity Press,Paperback,,,1971,,2019/12/19,to-read,to-read (#10),to-read,,,,0,0
45145958,"World Without End (Kingsbridge, #2)",Ken Follett,"Follett, Ken",,"=""""","=""""",0,4.29,Penguin Books,Kindle Edition,1030,2007,2007,,2020/02/15,to-read,to-read (#9),to-read,,,,0,0
39792040,"The Kingdom of Copper (The Daevabad Trilogy, #2)",S.A. Chakraborty,"Chakraborty, S.A.",,"=""""","=""""",5,4.40,Harper Voyager,Kindle Edition,653,2019,2019,2020/05/03,2020/04/26,,,read,,,,2,0
34814099,"The City of Brass (The Daevabad Trilogy, #1)",S.A. Chakraborty,"Chakraborty, S.A.",,"=""""","=""""",5,4.14,Harper Voyager,Kindle Edition,569,2017,2017,2020/04/26,2020/04/25,,,read,,,,1,0
40605858,Carpet Diem,Justin Lee Anderson,"Anderson, Justin Lee",,"=""""","=""""",3,4.05,King Lot Publishing,Kindle Edition,378,2018,2015,2020/04/25,2020/04/19,,,read,,,,1,0
39813837,The Ministry of Fear,Graham Greene,"Greene, Graham",,"=""""","=""""",4,3.80,Open Road Media,Kindle Edition,260,2018,1943,2020/04/19,2020/04/11,,,read,,,,1,0
262579,The Unfolding of Language: An Evolutionary Tour of Mankind's Greatest Invention,Guy Deutscher,"Deutscher, Guy",,"=""0805080120""","=""9780805080124""",5,4.21,Holt Paperbacks,Paperback,368,2006,2005,,2020/04/14,,,read,,,,1,0
39856924,Here Be Dragons,David P. Macpherson,"Macpherson, David P.",,"=""""","=""""",3,4.27,,Kindle Edition,414,2018,2018,2020/04/10,2020/04/03,,,read,,,,1,0
52949720,Outland,Dennis E. Taylor,"Taylor, Dennis E.",,"=""""","=""""",4,4.09,Ethan Ellenberg Literary Agency,Kindle Edition,366,2019,2015,2019/10/15,2019/10/13,,,read,,,,1,0
39215986,The Quiet American,Graham Greene,"Greene, Graham",,"=""""","=""""",4,3.96,Open Road Media,Kindle Edition,232,2018,1955,2020/04/02,2020/03/29,,,read,,,,1,0
44806008,"Dispel Illusion (Impossible Times, #3)",Mark  Lawrence,"Lawrence, Mark",,"=""""","=""""",3,4.23,47North,Kindle Edition,234,2019,2019,2020/03/29,2020/03/26,,,read,,,,1,0
34942741,"The Consuming Fire (The Interdependency, #2)",John Scalzi,"Scalzi, John",,"=""""","=""""",4,4.21,Tor Books,Kindle Edition,304,2018,2018,2020/03/26,2020/03/21,,,read,,,,1,0
41559148,Empress of Forever,Max Gladstone,"Gladstone, Max",,"=""""","=""""",4,3.81,Tor Books,Kindle Edition,476,2019,2019,2020/03/21,2020/03/02,,,read,,,,1,0
1831667,"The Horse, the Wheel, and Language: How Bronze-Age Riders from the Eurasian Steppes Shaped the Modern World",David W. Anthony,"Anthony, David W.",,"=""0691058873""","=""9780691058870""",5,3.99,Princeton University Press,Hardcover,568,2007,2007,2020/03/06,2019/12/27,,,read,,,,1,0
15744013,The Particle at the End of the Universe: How the Hunt for the Higgs Boson Leads Us to the Edge of a New World,Sean Carroll,"Carroll, Sean",,"=""0525953590""","=""9780525953593""",4,4.06,Dutton,Hardcover,320,2012,2012,,2020/03/06,,,read,,,,1,0
4906102,The World Without Us,Alan Weisman,"Weisman, Alan",,"=""""","=""""",4,3.81,Thomas Dunne Books,Kindle Edition,339,2007,2007,2020/02/29,2020/02/04,,,read,,,,1,0
40004664,Dark Matter,Blake Crouch,"Crouch, Blake",,"=""""","=""""",3,4.13,Broadway Books,Kindle Edition,352,2016,2016,2018/08/05,2018/07/28,,,read,,,,1,0
18667059,"Dorothy Must Die (Dorothy Must Die, #1)",Danielle  Paige,"Paige, Danielle",,"=""""","=""""",3,3.81,HarperCollins,Kindle Edition,469,2014,2014,2020/02/15,2020/01/26,,,read,,,,1,0
77711,"A Fire Upon the Deep (Zones of Thought, #1)",Vernor Vinge,"Vinge, Vernor",,"=""0812515285""","=""9780812515282""",4,4.13,Tor Science Fiction,Mass Market Paperback,613,1993,1992,2020/02/11,2007/09/17,,,read,,,,2,0
51084454,The Winter Sisters,Tim Westover,"Westover, Tim",,"=""""","=""""",4,3.71,"QW Publishers, LLC",Kindle Edition,324,2019,2019,2019/11/05,2019/10/31,,,read,,,,1,0
50789354,"Uncrowned (Cradle, #7)",Will Wight,"Wight, Will",,"=""""","=""""",5,4.55,Hidden Gnome Publishing,Kindle Edition,336,2019,2019,2019/10/22,2019/10/19,,,read,,,,1,0
35671986,"The Girl with No Face (The Daoshi Chronicles, #2)",M.H. Boroson,"Boroson, M.H.",,"=""""","=""""",5,4.32,Talos,Kindle Edition,360,2019,2019,2020/01/25,2020/01/23,,,read,,,,2,0
34039808,"Oathbringer (The Stormlight Archive, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",5,4.61,Tor Books,Kindle Edition,1220,2017,2017,2020/01/23,2019/12/29,,,read,,,,1,0
42865580,"Bound (Book of the Ancestor, #2.5)",Mark  Lawrence,"Lawrence, Mark",,"=""""","=""""",0,4.17,,Kindle Edition,49,2018,2018,,2019/12/30,to-read,to-read (#8),to-read,,,,0,0
38099642,"Holy Sister (Book of the Ancestor, #3)",Mark  Lawrence,"Lawrence, Mark",,"=""0008152403""","=""9780008152406""",0,4.32,Harper Voyager,Paperback,352,2019,2019,,2019/12/30,to-read,to-read (#7),to-read,,,,0,0
36332410,"Skysworn (Cradle, #4)",Will Wight,"Wight, Will",,"=""""","=""""",5,4.40,Hidden Gnome Publishing,Kindle Edition,292,2017,2017,2018/07/26,2018/07/22,,,read,,,,1,0
35023786,"Blackflame (Cradle, #3)",Will Wight,"Wight, Will",,"=""""","=""""",5,4.52,Hidden Gnome Publishing,Kindle Edition,370,2017,2017,2018/07/22,2018/07/19,,,read,,,,1,0
32283608,"Soulsmith (Cradle, #2)",Will Wight,"Wight, Will",,"=""""","=""""",5,4.36,Hidden Gnome Publishing,Kindle Edition,284,2016,2016,2018/07/19,2018/07/17,,,read,,,,1,0
30558257,"Unsouled (Cradle, #1)",Will Wight,"Wight, Will",,"=""""","=""""",5,4.16,Hidden Gnome Publishing,Kindle Edition,294,2016,2016,2018/07/17,2018/07/15,,,read,,,,1,0
34704992,Edgedancer (The Stormlight Archive #2.5),Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",5,4.26,Tor Books,Kindle Edition,272,2017,2017,2019/12/29,2019/12/29,,,read,,,,1,0
20150777,"Words of Radiance (The Stormlight Archive, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",5,4.75,Tor Books,Kindle Edition,1088,2014,2014,2019/12/29,2019/12/20,,,read,,,,1,0
18244810,Nightwings,Robert Silverberg,"Silverberg, Robert",,"=""""","=""""",3,3.76,Open Road Media Iconic Ebooks,Kindle Edition,220,2013,1969,2019/12/20,2019/10/22,,,read,,,,1,0
43291731,The City Above and Below: Song of the Weaver: Book One,Matthew Nesheim,"Nesheim, Matthew",,"=""""","=""""",3,3.90,Lamplight Productions LLC,Kindle Edition,436,2018,2018,2019/12/15,2019/11/29,,,read,,,,1,0
18941848,The Cyberiad,Stanisław Lem,"Lem, Stanisław",Michael Kandel,"=""""","=""""",0,4.16,Houghton Mifflin Harcourt,Kindle Edition,314,2002,1965,2019/12/11,2019/07/16,to-read,to-read (#2),to-read,,,,0,0
34938838,Gnomon,Nick Harkaway,"Harkaway, Nick",,"=""""","=""""",0,3.86,Vintage,Kindle Edition,689,2018,2017,,2019/09/28,to-read,to-read (#6),to-read,,,,0,0
20527133,"Superintelligence: Paths, Dangers, Strategies",Nick Bostrom,"Bostrom, Nick",,"=""0199678111""","=""9780199678112""",0,3.86,Oxford University Press,Hardcover,352,2014,2014,,2016/09/10,to-read,to-read (#5),to-read,,,,0,0
43890637,"Jewel of the Endless Erg (Mage Errant, #2)",John Bierce,"Bierce, John",,"=""""","=""""",0,4.19,,Kindle Edition,246,2019,2019,,2019/07/01,to-read,to-read (#3),to-read,,,,0,0
38347801,Sixteen Ways to Defend a Walled City (The Siege #1),K.J. Parker,"Parker, K.J.",,"=""""","=""""",5,4.08,Orbit,Kindle Edition,386,2019,2019,2019/12/08,2019/12/06,,,read,,,,1,0
36515401,Song of Kali,Dan Simmons,"Simmons, Dan",,"=""""","=""""",4,3.61,Open Road Media,Kindle Edition,324,2014,1985,2019/11/30,2019/11/28,,,read,,,,1,0
22010718,The Peripheral,William Gibson,"Gibson, William",,"=""""","=""""",4,3.93,Putnam Adult,Kindle Edition,496,2014,2014,2019/11/28,2019/11/16,,,read,,,,1,0
40992,Shadow & Claw,Gene Wolfe,"Wolfe, Gene",,"=""0312890176""","=""9780312890179""",4,4.02,Orb Books,Paperback,413,1994,1994,,2007/10/08,,,read,,,,1,0
27227863,The Man Who Spoke Snakish,Andrus Kivirähk,"Kivirähk, Andrus",Christopher Moseley,"=""""","=""""",4,4.20,"Grove Press, Black Cat",Kindle Edition,400,2015,2007,2019/11/16,2019/11/10,,,read,,,,1,0
41139400,Life in a Medieval Castle,Joseph Gies,"Gies, Joseph",,"=""""","=""""",4,3.80,HarperCollins e-books,Kindle Edition,208,2010,1974,2019/11/10,2019/11/05,,,read,,,,1,0
24504562,Silence: The Power of Quiet in a World Full of Noise,Thich Nhat Hanh,"Hanh, Thich Nhat",,"=""""","=""""",3,4.31,HarperOne,Kindle Edition,213,2015,2015,2019/11/01,2019/09/14,,,read,,,,1,0
18160123,"The Flight of the Silvers (Silvers, #1)",Daniel Price,"Price, Daniel",,"=""""","=""""",5,3.90,Blue Rider Press,Kindle Edition,608,2014,2014,2019/10/30,2019/09/28,,,read,,,,1,0
40280403,"Ghostwater (Cradle, #5)",Will Wight,"Wight, Will",,"=""""","=""""",5,4.57,Hidden Gnome Publishing,Kindle Edition,310,2018,2018,2018/07/28,2018/07/27,,,read,,,,2,0
43895031,"Underlord (Cradle, #6)",Will Wight,"Wight, Will",,"=""""","=""""",5,4.63,Hidden Gnome Publishing,Kindle Edition,308,2019,2019,2019/03/18,2019/03/15,,,read,,,,2,0
40812452,The Boat of a Million Years,Poul Anderson,"Anderson, Poul",,"=""""","=""""",5,3.82,Open Road Media Sci-Fi & Fantasy,Kindle Edition,480,2018,1989,2019/10/17,2019/10/15,,,read,,,,1,0
823,"Quicksilver (The Baroque Cycle, #1)",Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",5,3.91,HarperCollins Perennial,Paperback,927,2004,2003,2005/09/01,2007/09/17,,,read,,,,2,1
35506021,"All These Worlds (Bobiverse, #3)",Dennis E. Taylor,"Taylor, Dennis E.",,"=""""","=""""",5,4.41,Worldbuilders Press,Kindle Edition,336,2017,2017,2018/01/26,2018/01/24,,,read,,,,2,0
34153598,"For We Are Many (Bobiverse, #2)",Dennis E. Taylor,"Taylor, Dennis E.",,"=""""","=""""",5,4.37,Worldbuilders Press,Kindle Edition,384,2017,2017,2018/01/24,2018/01/23,,,read,,,,2,0
32109569,"We Are Legion (We Are Bob) (Bobiverse, #1)",Dennis E. Taylor,"Taylor, Dennis E.",,"=""""","=""""",5,4.28,Worldbuilders Press,Kindle Edition,400,2016,2016,2018/01/23,2018/01/20,,,read,,,,3,0
38213103,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",5,4.32,Hachette Book Group,Kindle Edition,355,2015,2015,2019/10/11,2019/08/24,,,read,,,,1,0
36687102,The Man in the High Castle,Philip K. Dick,"Dick, Philip K.",,"=""""","=""""",3,3.61,Mariner Books,Kindle Edition,290,2012,1962,2019/09/27,2019/08/24,,,read,,,,1,0
34082712,Meditations on Self-Discipline and Failure: Stoic Exercise for Mental Fitness,William Ferraiolo,"Ferraiolo, William",,"=""1785355872""","=""9781785355875""",0,4.17,O Books,Paperback,184,2017,,,2019/09/21,to-read,to-read (#1),to-read,,,,0,0
18913150,On Having No Head: Zen and the Rediscovery of the Obvious,Douglas E. Harding,"Harding, Douglas E.",,"=""""","=""""",4,3.70,The Shollond Trust,Kindle Edition,124,2012,1961,2019/09/16,2019/08/03,,,read,,,,1,0
18512,"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,"Tolkien, J.R.R.",Maria Skibniewska,"=""""","=""""",5,4.55,Del Rey,Mass Market Paperback,404,2003,1955,1982/01/01,2007/10/08,,,read,,,,2,0
16694,"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""0618002235""","=""9780618002238""",5,4.47,Houghton Mifflin Company,Paperback,734,1994,1954,1982/01/01,2007/10/08,,,read,,,,1,0
34,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.","Francis Ledoux, Maria Skibniewska","=""0618346252""","=""9780618346257""",5,4.38,Houghton Mifflin Harcourt,Paperback,398,2003,1954,,2007/10/08,,,read,,,,2,0
102550,"Perelandra (Space Trilogy, #2)",C.S. Lewis,"Lewis, C.S.",,"=""074323491X""","=""9780743234917""",3,3.98,Scribner,Paperback,190,2003,1943,,2007/11/05,,,read,,,,1,0
38896961,Life in a Medieval City,Frances Gies,"Gies, Frances",,"=""""","=""""",4,3.83,HarperCollins e-books,Kindle Edition,304,2010,1969,2019/08/18,2019/07/16,,,read,,,,1,0
10363967,Real Happiness,Sharon Salzberg,"Salzberg, Sharon",,"=""0761165592""","=""9780761165590""",5,3.95,Workman Publishing,ebook,225,2010,2011,2019/07/27,2019/06/01,,,read,,,,1,0
9531737,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""""","=""""",5,4.55,Daw,Kindle Edition,1000,2011,2011,2019/07/14,2019/07/11,,,read,,,,1,0
36681252,A Scanner Darkly,Philip K. Dick,"Dick, Philip K.",,"=""""","=""""",4,4.02,Mariner Books,Kindle Edition,307,2011,1977,2019/07/11,2019/07/11,,,read,,,,1,0
40390136,Blackfish City,Sam J. Miller,"Miller, Sam J.",,"=""""","=""""",4,3.58,Ecco,Kindle Edition,331,2018,2018,2019/07/11,2019/07/01,,,read,,,,1,0
35385693,City,Clifford D. Simak,"Simak, Clifford D.",,"=""""","=""""",4,4.08,Open Road Media,Kindle Edition,288,2015,1952,2019/06/26,2019/06/22,,,read,,,,1,0
23847989,"Futuristic Violence and Fancy Suits (Zoey Ashe, #1)",David  Wong,"Wong, David",,"=""""","=""""",5,3.98,Thomas Dunne Books,Kindle Edition,383,2015,2015,2019/07/01,2019/06/29,,,read,,,,1,0
20639917,Flash Boys,Michael   Lewis,"Lewis, Michael",,"=""""","=""""",5,4.14,W. W. Norton & Company,Kindle Edition,304,2014,2014,2019/07/01,2019/07/01,,,read,,,,1,0
45304397,"Sin Eater (Iconoclasts, #2)",Mike Shel,"Shel, Mike",,"=""""","=""""",5,4.19,Mike Shel,Kindle Edition,576,2019,2019,2019/06/22,2019/06/19,,,read,,,,1,0
22437481,"Legacy (The Way, #3)",Greg Bear,"Bear, Greg",,"=""""","=""""",4,3.77,Open Road Media Sci-Fi & Fantasy,Kindle Edition,432,2014,1994,2019/06/19,2019/06/12,,,read,,,,1,0
41771517,"Limited Wish (Impossible Times, #2)",Mark  Lawrence,"Lawrence, Mark",,"=""""","=""""",4,4.05,47North,Kindle Edition,222,2019,2019,2019/06/11,2019/06/06,,,read,,,,1,0
39792427,One Word Kill (Impossible Times #1),Mark  Lawrence,"Lawrence, Mark",,"=""""","=""""",4,3.75,47North,Kindle Edition,201,2019,2019,2019/06/05,2019/06/01,,,read,,,,1,0
18373,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,"=""""","=""""",0,4.18,Harvest Books,Paperback,311,2005,1959,,2018/12/29,,,read,,,,1,0
35999388,"Bloody Rose (The Band, #2)",Nicholas Eames,"Eames, Nicholas",,"=""""","=""""",4,4.20,Orbit,Kindle Edition,560,2018,2018,2019/06/01,2019/05/13,,,read,,,,1,0
11491885,The Art of Happiness: A Handbook for Living,Dalai Lama XIV,"XIV, Dalai Lama",Howard C. Cutler,"=""""","=""""",5,4.16,Riverhead,Kindle Edition,348,2009,1998,2019/05/25,2019/02/24,,,read,,,,1,0
35715280,"Grey Sister (Book of the Ancestor, #2)",Mark  Lawrence,"Lawrence, Mark",,"=""""","=""""",5,4.38,Ace,Kindle Edition,432,2018,2018,2019/04/21,2018/09/07,,,read,,,,1,0
